id,type,name,highway,point_count,coordinates
way/83800920,LineString,近春路,residential,24,"116.312797,39.9985302;116.3127945,39.9985498;116.3127924,39.9985667;116.3127872,39.9986084;116.3127843,39.9986749;116.3127771,39.9988366;116.3127379,39.9989358;116.3126913,39.9990536;116.3125868,39.9992257;116.3124628,39.9994298;116.3124097,39.9995441;116.3123728,39.999744;116.3123634,39.9999045;116.3123724,40.0000571;116.312394,40.0002467;116.3124274,40.0005396;116.3125271,40.0010802;116.3125748,40.0011149;116.3127211,40.0012015;116.3127109,40.0012867;116.3126979,40.0014511;116.3126699,40.0018064;116.312489,40.0019409;116.3124938,40.0020529"
way/83805332,LineString,,service,6,"116.3240328,39.9997767;116.3240339,39.9997406;116.3240361,39.9996927;116.3240594,39.9989408;116.324071,39.9986168;116.3241136,39.9977607"
way/83979946,LineString,,service,5,"116.3187172,40.0007173;116.3188198,40.000673;116.3188336,40.000667;116.3189429,40.0005539;116.3189684,40.0005293"
way/83980122,LineString,,service,9,"116.3187941,40.0008912;116.3187929,40.0008049;116.3187172,40.0007173;116.3182229,40.0007013;116.3182093,40.0007009;116.3180331,40.0007425;116.3176805,40.0007348;116.3175724,40.000778;116.3175525,40.000786"
way/83990422,LineString,,service,3,"116.3189684,40.0005293;116.3191426,40.0005354;116.319155,40.0003642"
way/83990423,LineString,,service,3,"116.3189684,40.0005293;116.3189801,40.0003561;116.319155,40.0003642"
way/83990424,LineString,,service,4,"116.319155,40.0003642;116.3192095,40.0003402;116.3192582,40.0003188;116.320135,40.0003233"
way/83995200,LineString,,cycleway,5,"116.3207534,40.0017147;116.3207186,40.0017701;116.320614,40.0019222;116.3205496,40.0021523;116.3201941,40.0027342"
way/84273823,LineString,,footway,2,"116.3123724,40.0000571;116.3125205,40.0000493"
way/84273824,LineString,莲桥,footway,2,"116.3145334,40.0003668;116.3145445,40.0003538"
way/84273825,LineString,,footway,2,"116.3147266,40.0002024;116.314749,40.0002027"
way/84273935,LineString,,footway,11,"116.3131553,39.9994807;116.3129939,39.9996735;116.3129865,39.9997122;116.3129572,39.9998665;116.3127941,39.9999078;116.3127739,39.9999805;116.3128383,40.0000052;116.3133425,40.0000134;116.3135142,39.9999558;116.3144127,39.9999887;116.3146279,40.0000375"
way/84273938,LineString,,footway,9,"116.313651,40.0009914;116.3140238,40.0009134;116.3140746,40.0008573;116.3141444,40.0007802;116.3141384,40.0006364;116.3142169,40.0005341;116.3142631,40.0004297;116.3144562,40.0004444;116.3145334,40.0003668"
way/84273940,LineString,,footway,8,"116.313651,40.0009914;116.3134713,40.0009031;116.3135167,40.0006791;116.313564,40.0004273;116.3136348,40.00035;116.3139509,40.0003549;116.3140798,40.0004281;116.3142631,40.0004297"
way/84273943,LineString,,footway,13,"116.313564,40.0004273;116.3134541,40.0004479;116.3132912,40.0004784;116.3131173,40.0004675;116.3129885,40.0007284;116.3130743,40.0009585;116.3132659,40.0011127;116.3135894,40.0011568;116.3139916,40.0011599;116.3143564,40.0009667;116.3145764,40.0006339;116.3146086,40.0004407;116.3145334,40.0003668"
way/84274081,LineString,,service,4,"116.3141213,40.0021951;116.3141392,40.0018975;116.3146648,40.0019312;116.3153071,40.0019613"
way/84274082,LineString,,service,3,"116.3146648,40.0019312;116.3146997,40.0014126;116.3147588,40.0012955"
way/84274102,LineString,,footway,4,"116.3149411,40.0002024;116.31491,40.0007916;116.3148124,40.0010818;116.3147588,40.0012955"
way/84335917,LineString,,cycleway,4,"116.3208974,40.0013307;116.3208443,40.0013754;116.3208165,40.0016005;116.3207534,40.0017147"
way/84533375,LineString,,service,6,"116.312489,40.0019409;116.3124969,40.001812;116.3125463,40.0012627;116.3125432,40.0011863;116.3125321,40.001108;116.3125271,40.0010802"
way/85379548,LineString,,service,2,"116.3201103,40.0020156;116.3197302,40.0019938"
way/85379549,LineString,,service,4,"116.3197302,40.0019938;116.3197585,40.0017048;116.3197744,40.0015426;116.3197958,40.0013242"
way/85379552,LineString,,service,2,"116.3197744,40.0015426;116.3187361,40.0014829"
way/85379555,LineString,,service,4,"116.3187941,40.0008912;116.318864,40.0008952;116.3199268,40.0009563;116.3202125,40.0009727"
way/85379558,LineString,,service,2,"116.3197585,40.0017048;116.3187202,40.0016451"
way/85553387,LineString,,service,5,"116.3236402,39.9968029;116.3236365,39.9968571;116.3235883,39.997725;116.3238618,39.9977448;116.3241136,39.9977607"
way/105255750,LineString,,service,6,"116.3229931,40.0020796;116.3229995,40.0020064;116.3230311,40.0016562;116.3230242,40.0015479;116.3230425,40.0013789;116.3230704,40.0010426"
way/105276036,LineString,,residential,8,"116.3204539,39.9931367;116.3202745,39.993084;116.3176623,39.9929692;116.3175661,39.9928687;116.3166673,39.9919299;116.3166596,39.9918455;116.3166829,39.9913087;116.3166874,39.9912053"
way/105276038,LineString,,residential,4,"116.3203423,39.9919609;116.3194019,39.9919309;116.318035,39.9918872;116.3166596,39.9918455"
way/114077389,LineString,,service,2,"116.3091293,40.0015824;116.3090263,40.0017886"
way/114077391,LineString,中关村北大街,service,2,"116.3090263,40.0017886;116.3090191,40.0008384"
way/114108301,LineString,万泉河路,trunk,3,"116.2943298,39.9824844;116.2942361,39.9831779;116.2939652,39.9851928"
way/114108303,LineString,,trunk_link,2,"116.2943777,39.9818885;116.2944534,39.9825843"
way/114108305,LineString,芙蓉北路,tertiary,10,"116.293809,39.9891255;116.2938521,39.98913;116.2944752,39.9891753;116.2947214,39.9891933;116.2955624,39.9892545;116.2967846,39.9893435;116.2978695,39.9894225;116.2983729,39.9894592;116.2984301,39.9894634;116.2985638,39.9894731"
way/114108307,LineString,芙蓉北路,tertiary,3,"116.2934718,39.989065;116.2935829,39.9891039;116.2936806,39.9891133"
way/114108308,LineString,,trunk_link,2,"116.2944402,39.9795554;116.2943714,39.9787751"
way/114108310,LineString,万泉河路,tertiary,6,"116.2943714,39.9787751;116.2945042,39.9773706;116.2945425,39.9769659;116.2945845,39.9765217;116.2946142,39.9761698;116.2946274,39.9760133"
way/114108314,LineString,,trunk_link,7,"116.2940691,39.9832489;116.2940433,39.9829157;116.2940267,39.9828505;116.2939824,39.9827277;116.2939533,39.9826636;116.2938955,39.9825892;116.2937815,39.9824973"
way/114108316,LineString,,footway,4,"116.2943153,39.9787494;116.2943784,39.9781049;116.2949889,39.9781386;116.2949173,39.9787388"
way/114108318,LineString,,footway,10,"116.2927684,39.9892032;116.2925798,39.9894775;116.2925926,39.989503;116.2926265,39.9894956;116.2927769,39.9893001;116.293308,39.9894924;116.2931838,39.98969;116.2931911,39.9897142;116.2932226,39.9897077;116.2933875,39.9894583"
way/114108319,LineString,万泉河东滨河路,residential,14,"116.2947059,39.9841515;116.2946931,39.98418;116.2945618,39.9844723;116.2945146,39.9845834;116.2944859,39.9846525;116.2944645,39.9847189;116.2944431,39.9848496;116.2944147,39.9850893;116.2943646,39.9855334;116.2941711,39.9868394;116.2938521,39.98913;116.2935181,39.9910044;116.2935067,39.9911837;116.2935098,39.9913216"
way/114108320,LineString,,trunk_link,5,"116.2920849,39.9835157;116.2913684,39.9834645;116.2910813,39.9834403;116.2908869,39.9833971;116.2906614,39.9833267"
way/114108321,LineString,万泉河路,tertiary_link,4,"116.294894,39.9830336;116.2948523,39.9831277;116.2947249,39.9840875;116.2947059,39.9841515"
way/114108322,LineString,,tertiary,5,"116.2934176,39.9843482;116.2934699,39.9843524;116.2941601,39.9844079;116.2942264,39.984428;116.2943012,39.9844648"
way/114108324,LineString,,trunk_link,2,"116.2934914,39.9881611;116.2935851,39.9885858"
way/114108326,LineString,,tertiary,2,"116.2936806,39.9891133;116.293809,39.9891255"
way/114108330,LineString,,trunk_link,5,"116.2980849,39.9839167;116.2971067,39.9839963;116.2963179,39.9840076;116.295658,39.9840192;116.2952472,39.9840715"
way/114108333,LineString,万泉河路,trunk,3,"116.2937729,39.9851598;116.2940691,39.9832489;116.2941576,39.9824692"
way/114108335,LineString,,trunk_link,2,"116.3034926,39.9837448;116.3040629,39.9838898"
way/114108336,LineString,,trunk_link,3,"116.2936078,39.9862483;116.2935786,39.9854351;116.2935233,39.9851265"
way/114108337,LineString,万泉河路,trunk,3,"116.2941576,39.9824692;116.2943485,39.9805238;116.2944402,39.9795554"
way/114108341,LineString,,trunk_link,2,"116.2931344,39.9884793;116.2933031,39.988258"
way/114108345,LineString,,trunk_link,5,"116.3059815,39.9842883;116.3055802,39.9842482;116.3054373,39.9842241;116.3053199,39.9841824;116.3051725,39.9841124"
way/114108346,LineString,,tertiary_link,2,"116.2995888,39.9841687;116.2993784,39.9841551"
way/114108349,LineString,万泉河路,tertiary,17,"116.2887748,39.9955021;116.2888295,39.9952207;116.288956,39.9945386;116.2891538,39.9934716;116.2892726,39.9928307;116.2895931,39.9923062;116.2899496,39.9919043;116.29036,39.9915444;116.2903951,39.991514;116.2920496,39.9901199;116.292198,39.9899949;116.292545,39.9897154;116.2928129,39.9893923;116.2929657,39.9890943;116.293046,39.9888673;116.2930711,39.9887763;116.2931344,39.9884793"
way/114108353,LineString,,trunk_link,2,"116.2956889,39.9838517;116.2949269,39.9838782"
way/114108357,LineString,,trunk_link,2,"116.3050943,39.9839075;116.3058826,39.9838037"
way/121511479,LineString,,residential,4,"116.3226948,39.9933456;116.3226751,39.9932318;116.3228503,39.9915001;116.3228597,39.991407"
way/121511480,LineString,,steps,2,"116.3150778,39.9912142;116.3148269,39.9912058"
way/121511481,LineString,,steps,2,"116.3183441,39.991319;116.3185313,39.9913248"
way/121511482,LineString,,steps,2,"116.3145702,39.9908299;116.3148445,39.9908405"
way/121511483,LineString,,steps,2,"116.3183697,39.9909893;116.3185543,39.9909953"
way/121511484,LineString,,steps,3,"116.3224311,39.9911242;116.3225972,39.991128;116.3228594,39.9911339"
way/121511485,LineString,,footway,3,"116.3221805,39.9913684;116.3221973,39.9913956;116.3222213,39.9914519"
way/121511486,LineString,成府路,cycleway,18,"116.3099357,39.9906499;116.3101118,39.9906584;116.310718,39.9906875;116.3154634,39.990921;116.3157172,39.9909336;116.3160244,39.9909445;116.3164237,39.9909586;116.3173681,39.990992;116.3176324,39.9909784;116.318074,39.9909921;116.3183082,39.9910347;116.3211102,39.9911209;116.321599,39.9911378;116.3217505,39.9911245;116.3221622,39.9911367;116.3222917,39.991156;116.3235207,39.9911781;116.3237966,39.9911822"
way/121778742,LineString,中关村大街,primary,18,"116.3100646,39.9839321;116.3101093,39.983395;116.3103173,39.9827436;116.3103675,39.9821289;116.3104216,39.981466;116.3104346,39.9813065;116.310441,39.9812292;116.310448,39.9811424;116.3104921,39.9804806;116.3105437,39.9797065;116.3105965,39.9795423;116.3106014,39.9794722;116.310677,39.9786721;116.3106662,39.9784719;116.3106146,39.977826;116.3106042,39.9777233;116.3106003,39.9776841;116.3105853,39.9775324"
way/121778743,LineString,中关村北大街,primary,10,"116.3102652,39.9844495;116.3102621,39.9845158;116.310135,39.9862548;116.3101203,39.9863943;116.3101131,39.9864894;116.3100721,39.9871333;116.3099743,39.9883898;116.3099557,39.9886285;116.3099356,39.9889315;116.3098897,39.9896208"
way/121778744,LineString,,footway,10,"116.3098458,39.9857241;116.3098255,39.9860647;116.3098398,39.9860802;116.3098559,39.986064;116.30987,39.9858549;116.3103546,39.9858756;116.3104085,39.9857704;116.3104225,39.9855565;116.3103692,39.9855558;116.3103548,39.9857747"
way/121778745,LineString,,footway,2,"116.3095673,39.9893459;116.3100424,39.9893678"
way/121778746,LineString,,steps,2,"116.3102698,39.982053;116.3102981,39.9818409"
way/121778747,LineString,,footway,3,"116.3095463,39.9896329;116.3095673,39.9893459;116.3095789,39.9891867"
way/121778748,LineString,,footway,3,"116.3100262,39.9895647;116.3100424,39.9893678;116.3100659,39.9890847"
way/121778749,LineString,,steps,2,"116.3106191,39.9820899;116.31064,39.981874"
way/121778750,LineString,,steps,2,"116.3103402,39.9860167;116.3103546,39.9858756"
way/121778751,LineString,,footway,4,"116.310043,39.9819704;116.3100364,39.9821893;116.3100864,39.9821903;116.3101124,39.9818229"
way/121778753,LineString,,footway,7,"116.3097031,39.9818026;116.3101124,39.9818229;116.3102981,39.9818409;116.31064,39.981874;116.310672,39.9818771;116.3108538,39.9819546;116.3110006,39.9819871"
way/121778771,LineString,,footway,3,"116.3109764,39.9792929;116.3109849,39.9791352;116.3109962,39.9789268"
way/121778773,LineString,,footway,3,"116.3104502,39.9794151;116.310473,39.9791184;116.3104832,39.9789854"
way/121903993,LineString,福缘门路,residential,14,"116.2946853,40.0017199;116.2949027,40.0001791;116.295358,39.999799;116.2955495,39.9995712;116.2955812,39.9993763;116.2955823,39.9992752;116.2955499,39.9991085;116.2954327,39.9990183;116.2951662,39.9989253;116.2948929,39.9987118;116.2948248,39.9986585;116.2948368,39.9985524;116.2948533,39.9984058;116.2951226,39.9960164"
way/121904052,LineString,,service,5,"116.3092168,39.9995771;116.3094991,39.9995072;116.3096814,39.9995285;116.3099229,39.9995506;116.309952,39.9993217"
way/121988910,LineString,,trunk_link,5,"116.3158715,39.9841138;116.3161098,39.9841254;116.3177224,39.9842041;116.3178644,39.9842243;116.3186074,39.9843302"
way/121988912,LineString,,service,2,"116.3125844,39.9840907;116.3125878,39.9839917"
way/121988914,LineString,中关村南三街,tertiary,2,"116.321115,39.9847369;116.3211279,39.984223"
way/121988916,LineString,,service,2,"116.3232227,39.9848029;116.3231684,39.9847684"
way/121988918,LineString,,service,2,"116.3235569,39.9848162;116.3235552,39.9847802"
way/121988919,LineString,,service,2,"116.3231755,39.9844301;116.323235,39.9843076"
way/121988920,LineString,,service,2,"116.3235704,39.9844422;116.3235865,39.9843352"
way/121988921,LineString,,service,2,"116.312106,39.9840797;116.31211,39.9839747"
way/121988923,LineString,,service,2,"116.3125874,39.9844917;116.3125893,39.9844361"
way/121988925,LineString,,service,2,"116.3120901,39.9844812;116.312092,39.9844247"
way/121988926,LineString,,footway,2,"116.309734,39.9837847;116.309674,39.9845829"
way/121988929,LineString,中关村南三街,tertiary,13,"116.3211279,39.984223;116.3211299,39.9841426;116.3211313,39.9840857;116.3211407,39.9837092;116.3211519,39.9832567;116.3211721,39.982917;116.3212024,39.9824092;116.3212065,39.9823411;116.3212491,39.9816268;116.3212806,39.9813085;116.3212966,39.9808292;116.3213111,39.980636;116.3213845,39.979661"
way/121988946,LineString,北四环西路,trunk,3,"116.3051725,39.9841124;116.3037456,39.9840598;116.300016,39.9839792"
way/122100015,LineString,,footway,19,"116.3204104,39.9910452;116.3211146,39.9910566;116.3224289,39.9911048;116.3228604,39.9911155;116.3234595,39.9911407;116.3235188,39.9911405;116.3246898,39.9911374;116.3252409,39.9911587;116.3253107,39.9911615;116.325836,39.9911818;116.3264813,39.991209;116.3266515,39.9887374;116.3266786,39.9881228;116.326719,39.987207;116.3267482,39.9868566;116.326765,39.9866547;116.3268291,39.9855756;116.3268296,39.9855649;116.3268531,39.9850588"
way/122100016,LineString,,footway,2,"116.3228604,39.9911155;116.3228594,39.9911339"
way/122100017,LineString,,service,2,"116.3229641,39.9929862;116.3237485,39.9930118"
way/122100018,LineString,,footway,2,"116.3224289,39.9911048;116.3224311,39.9911242"
way/122100021,LineString,,cycleway,4,"116.3226751,39.9932318;116.3226234,39.9931537;116.3228125,39.9915004;116.3228233,39.991406"
way/122100024,LineString,,cycleway,4,"116.3229421,39.9914095;116.3229341,39.991502;116.3227902,39.9931665;116.3227242,39.9932335"
way/122100025,LineString,,residential,4,"116.3229082,39.9914078;116.3228987,39.9915021;116.3227242,39.9932335;116.3226948,39.9933456"
way/122100030,LineString,三才堂南街,service,5,"116.3253258,39.9898599;116.3238366,39.9898075;116.3233205,39.9897945;116.3231628,39.9897856;116.3224288,39.9897439"
way/122100031,LineString,,footway,21,"116.3158303,39.9912809;116.3166829,39.9913087;116.3180606,39.9913625;116.319432,39.991399;116.3203813,39.9914426;116.3206928,39.99145;116.3214335,39.9914676;116.3218114,39.9914766;116.3228125,39.9915004;116.3228503,39.9915001;116.3228987,39.9915021;116.3229341,39.991502;116.3238222,39.9915124;116.323873,39.9915136;116.3247673,39.9915394;116.3256691,39.9915705;116.3260231,39.9915832;116.3264087,39.9915849;116.3264648,39.9915962;116.3264751,39.9916671;116.3264822,39.9920231"
way/127485852,LineString,海淀西街,residential,7,"116.3033397,39.982681;116.3033449,39.9825856;116.3033751,39.9820287;116.3033804,39.9819316;116.3033835,39.9818183;116.3034002,39.981218;116.3034015,39.9811705"
way/127485853,LineString,海淀西街,residential,11,"116.3034015,39.9811705;116.3034061,39.9810931;116.3034082,39.9810329;116.3034486,39.9798856;116.3035018,39.9789986;116.3035064,39.9789214;116.3035069,39.978849;116.3035102,39.9787829;116.3035652,39.977868;116.3035726,39.977745;116.3035622,39.9776515"
way/127488250,LineString,,residential,2,"116.3167318,39.9830675;116.3186481,39.9831395"
way/128576332,LineString,中关村北大街,primary,5,"116.3090055,40.0036237;116.3089144,40.0032633;116.308898,40.002715;116.3089156,40.0010753;116.3090191,40.0008384"
way/128620748,LineString,万泉河路,tertiary,9,"116.2943732,39.9841316;116.2943676,39.9841575;116.2943012,39.9844648;116.2942048,39.9852634;116.2941606,39.9855232;116.2940499,39.9861747;116.2938582,39.9866152;116.2938308,39.9868131;116.2935851,39.9885858"
way/128620749,LineString,,service,6,"116.2971361,39.9912994;116.2971189,39.9914042;116.2969564,39.9923917;116.296896,39.9927586;116.2968626,39.9929614;116.2968565,39.9929988"
way/128620750,LineString,,trunk_link,2,"116.2903951,39.991514;116.290863,39.9912633"
way/128620752,LineString,清溪书屋路,residential,8,"116.2901375,39.9922644;116.2902976,39.9922678;116.29033,39.9922684;116.2910751,39.9922755;116.2911929,39.9922641;116.2913,39.9922177;116.292917,39.9915168;116.2932283,39.9913575"
way/128620760,LineString,,trunk_link,2,"116.291764,39.9905452;116.292198,39.9899949"
